record_id,source_table,webcam_id,image_url,llm_quality,llm_is_sunset,llm_is_sunrise,llm_confidence,llm_has_clouds,llm_color_palette,llm_obstruction,llm_time_of_day,llm_sky_coverage,llm_rating_explanation,llm_model,llm_provider,rated_at,human_calculated_rating,human_rating_count
504,external,,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/external_images/flickr/23114601636.jpg,0.82,True,False,0.85,True,"Deep orange, golden yellow, soft pink, and purple-gray",,golden_hour,full,Vibrant orange and golden sky with dramatic clouds and the sun perfectly positioned on the horizon creating a stunning scene.,claude-sonnet-4-5,anthropic,2026-05-12T21:56:38.815734+00:00,,0
505,external,,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/external_images/flickr/15386224935.jpg,0.92,True,False,0.95,True,"Deep orange, golden yellow, purple, and royal blue",,golden_hour,full,"Spectacular sunset with dramatic layered clouds, intense orange and golden hues transitioning to deep blue water, and striking silhouettes creating perfect composition.",claude-sonnet-4-5,anthropic,2026-05-12T21:56:48.020204+00:00,,0
506,external,,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/external_images/flickr/37572573010.jpg,0.72,True,False,0.85,False,"soft pink, peach, lavender, and golden yellow",,golden_hour,full,"Vivid pastel colors with clear sun reflection on calm water creating a serene and colorful scene, though lacking dramatic clouds for higher impact.",claude-sonnet-4-5,anthropic,2026-05-12T21:56:56.472524+00:00,,0
507,external,,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/external_images/flickr/8489748758.jpg,0.72,True,False,0.75,False,Golden orange and amber tones with warm yellow highlights,,golden_hour,full,"Vivid golden sun with warm orange glow across the horizon and ocean, creating a dramatic silhouette scene.",claude-sonnet-4-5,anthropic,2026-05-12T21:57:07.173088+00:00,,0
508,external,,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/external_images/flickr/19558203944.jpg,0.65,True,False,0.85,True,"warm orange, golden yellow, and soft peach tones",,golden_hour,full,"Pleasant golden hour sunset with warm orange hues and subtle cloud textures, though colors are somewhat muted and lack dramatic intensity.",claude-sonnet-4-5,anthropic,2026-05-12T21:57:17.259439+00:00,,0
509,external,,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/external_images/flickr/26976992231.jpg,0.78,True,False,0.85,False,"warm orange, golden yellow, soft pink gradient",,golden_hour,mostly,"Vivid golden-orange sky with sun at horizon creating beautiful warm tones, though lacking dramatic clouds for higher impact.",claude-sonnet-4-5,anthropic,2026-05-12T21:57:28.010561+00:00,,0
510,external,,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/external_images/flickr/19216975378.jpg,0.72,True,False,0.75,False,warm golden amber and orange tones,,golden_hour,full,"Rich golden hour lighting with warm amber bokeh throughout, though the focus is on backlit grass rather than the sky itself.",claude-sonnet-4-5,anthropic,2026-05-12T21:57:37.029966+00:00,,0
511,external,,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/external_images/flickr/22637948875.jpg,0.78,True,False,0.85,True,warm golden orange and peach tones mixed with deep blue sky,,golden_hour,full,Dramatic clouds illuminated with rich golden and peach colors against a vibrant blue sky create a striking sunset scene over the harvested field.,claude-sonnet-4-5,anthropic,2026-05-12T21:57:46.954425+00:00,,0
512,external,,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/external_images/flickr/23406034539.jpg,0.88,True,False,0.92,True,"Deep orange, coral red, and dark purple with dramatic dark clouds",,twilight,full,"Spectacular gradient from intense orange-red at the horizon to deep purple-black clouds above, creating a dramatic and vivid twilight scene.",claude-sonnet-4-5,anthropic,2026-05-12T21:57:57.176265+00:00,,0
513,external,,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/external_images/flickr/2321543177.jpg,0.72,True,False,0.85,True,"warm golden orange, soft blue, gray clouds with peachy highlights",,golden_hour,full,"Vivid golden light illuminating buildings with dramatic layered clouds showing warm peachy tones against blue sky, creating a good quality sunset scene.",claude-sonnet-4-5,anthropic,2026-05-12T21:58:06.201241+00:00,,0
514,external,,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/external_images/flickr/20366965063.jpg,0.65,True,False,0.75,True,Sepia-toned monochrome with bright sun breaking through dark dramatic clouds,,golden_hour,full,"Strong backlit sun with dramatic cloud formations, though monochrome processing limits the visible color range that would typically enhance sunset quality.",claude-sonnet-4-5,anthropic,2026-05-12T21:58:15.217175+00:00,,0
515,external,,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/external_images/flickr/52592529161.jpg,0.65,True,False,0.75,False,Deep purple transitioning to orange and golden yellow at horizon,,twilight,full,"Clear gradient sky with warm golden-orange horizon colors fading to purple, but lacking dramatic clouds or intense saturation.",claude-sonnet-4-5,anthropic,2026-05-12T21:58:24.229327+00:00,,0
516,external,,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/external_images/flickr/25824023785.jpg,0.35,True,False,0.75,True,Soft peach and pale blue with gray clouds,,twilight,partial,Muted pastel colors in the sky with limited vibrancy and dark silhouetted trees dominating the frame.,claude-sonnet-4-5,anthropic,2026-05-12T21:58:32.691445+00:00,,0
517,external,,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/external_images/flickr/31698881166.jpg,0.72,True,False,0.85,False,"golden orange, amber, and soft yellow gradients",,golden_hour,full,"Clear golden hour sky with warm orange and yellow tones reflecting beautifully on calm water, though lacking dramatic clouds for higher impact.",claude-sonnet-4-5,anthropic,2026-05-12T21:58:41.202476+00:00,,0
518,external,,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/external_images/flickr/50316500036.jpg,0.0,False,False,0.95,False,clear blue sky with bright sunlight,,day,full,"Clear daytime sky with no sunset or sunrise colors, just bright blue with direct sunlight and lens flare.",claude-sonnet-4-5,anthropic,2026-05-12T21:58:49.213882+00:00,,0
519,external,,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/external_images/flickr/10185646063.jpg,0.78,True,False,0.85,True,"Deep blues, vibrant pink-red horizon, golden yellow, purple undertones",,twilight,full,Vivid red-pink sun at horizon with dramatic blue clouds and golden light streaks creating strong color contrast across the ocean scene.,claude-sonnet-4-5,anthropic,2026-05-12T21:58:58.807935+00:00,,0
520,external,,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/external_images/flickr/16662693976.jpg,0.72,True,False,0.85,True,warm golden orange with soft pink and purple tones,,golden_hour,mostly,"Vivid golden sun with warm orange and pink hues reflecting on water, enhanced by wispy clouds and dramatic silhouettes.",claude-sonnet-4-5,anthropic,2026-05-12T21:59:08.167427+00:00,,0
521,external,,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/external_images/flickr/26812426136.jpg,0.78,True,False,0.85,True,"Deep orange, golden yellow, amber with darker brown tones",,golden_hour,full,Vivid golden-orange sky with dramatic layered clouds and a bright sun disk creating rich warm tones throughout the frame.,claude-sonnet-4-5,anthropic,2026-05-12T21:59:16.247748+00:00,,0
522,external,,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/external_images/flickr/22273046768.jpg,0.78,True,False,0.85,False,"Deep orange, amber, and warm peach tones transitioning to darker orange near the horizon",,golden_hour,full,"Rich gradient of warm orange and amber colors filling the entire sky with clear sun visible on horizon, though lacking dramatic clouds for higher impact.",claude-sonnet-4-5,anthropic,2026-05-12T21:59:25.157506+00:00,,0
523,external,,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/external_images/flickr/24587265741.jpg,0.78,True,False,0.85,True,"Deep orange, golden yellow, and purple-gray clouds",,golden_hour,full,Vivid orange and golden sunset with dramatic layered clouds creating strong contrast and depth across the entire sky.,claude-sonnet-4-5,anthropic,2026-05-12T21:59:33.736761+00:00,,0
524,external,,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/external_images/flickr/15077094757.jpg,0.45,True,False,0.75,True,soft blue with pale pink and peach tones,,blue_hour,full,"Subtle pastel colors in the sky with gentle cloud formations, but lacking the vibrant oranges and reds of a dramatic sunset.",claude-sonnet-4-5,anthropic,2026-05-12T21:59:42.490656+00:00,,0
525,external,,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/external_images/flickr/5231286314.jpg,0.88,True,False,0.92,True,"deep orange, amber, golden yellow with dark silhouettes",,golden_hour,full,Spectacular golden-orange sky with dramatic layered clouds and a perfectly visible sun disc creating an intensely vivid scene.,claude-sonnet-4-5,anthropic,2026-05-12T21:59:51.172147+00:00,,0
526,external,,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/external_images/flickr/17528410002.jpg,0.88,True,False,0.92,True,"Deep golden orange transitioning to blue, with pink-tinted clouds",,golden_hour,full,"Spectacular golden-orange sunset with dramatic color gradients, reflective water surface, and wispy clouds enhancing the scene across the entire horizon.",claude-sonnet-4-5,anthropic,2026-05-12T22:00:00.178852+00:00,,0
527,external,,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/external_images/flickr/18371426896.jpg,0.78,True,False,0.85,True,"golden yellow, amber, and warm orange with gray-blue shadows",,golden_hour,mostly,Dramatic golden light breaking through layered clouds over misty mountain ridges creates a striking atmospheric scene with rich warm tones.,claude-sonnet-4-5,anthropic,2026-05-12T22:00:09.086811+00:00,,0
528,external,,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/external_images/flickr/16039614407.jpg,0.78,True,False,0.85,True,"golden orange, amber, and deep blue",,golden_hour,mostly,Vivid golden-orange sun with dramatic reflection on water and warm color gradient across the sky with layered clouds.,claude-sonnet-4-5,anthropic,2026-05-12T22:00:17.178613+00:00,,0
529,external,,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/external_images/flickr/23809285378.jpg,0.78,True,False,0.9,True,"Deep orange, golden yellow, and soft blue gradient",,golden_hour,full,"Vivid orange and golden gradient with the sun perfectly positioned at the horizon, creating dramatic silhouettes and rich warm tones throughout the sky.",claude-sonnet-4-5,anthropic,2026-05-12T22:00:53.634442+00:00,,0
530,external,,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/external_images/flickr/6937618351.jpg,0.78,True,False,0.85,True,"golden orange, peach, soft purple, and blue",,golden_hour,full,Vivid golden and orange hues with dramatic cloud formations reflected beautifully on the wet beach surface.,claude-sonnet-4-5,anthropic,2026-05-12T22:01:02.239923+00:00,,0
531,external,,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/external_images/flickr/27923147766.jpg,0.88,True,False,0.95,True,"Deep oranges, golden yellows, vibrant reds, and purple-blue clouds",,golden_hour,full,"Spectacular sunset with dramatic layered clouds, intense golden and orange hues, and the sun perfectly positioned behind the lighthouse silhouette creating a stunning composition.",claude-sonnet-4-5,anthropic,2026-05-12T22:01:11.014148+00:00,,0
532,external,,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/external_images/flickr/8254217455.jpg,0.88,True,False,0.85,True,"Deep orange, golden yellow, red, and amber with darker brown tones",,golden_hour,full,"Spectacular sunset with vibrant layered colors from golden yellow to deep orange and red, with dramatic cloud formations and the sun perfectly positioned on the horizon.",claude-sonnet-4-5,anthropic,2026-05-12T22:01:20.208404+00:00,,0
533,external,,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/external_images/flickr/46533644515.jpg,0.88,True,False,0.92,True,"Deep orange, golden yellow, and dark purple-gray with dramatic cloud layers",,golden_hour,full,"Spectacular sunset with dramatic layered clouds, vibrant orange and gold colors, and stunning sun reflection on calm water creating a vertical light column.",claude-sonnet-4-5,anthropic,2026-05-12T22:01:29.061348+00:00,,0
534,external,,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/external_images/flickr/16680893724.jpg,0.88,True,False,0.92,True,"Deep oranges, fiery reds, golden yellows with dark dramatic clouds",,golden_hour,full,"Spectacular sunset with vibrant orange and red hues illuminating dramatic clouds across the entire sky, reflected beautifully in the water.",claude-sonnet-4-5,anthropic,2026-05-12T22:01:37.357021+00:00,,0
535,external,,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/external_images/flickr/8655004873.jpg,0.72,True,False,0.85,True,"soft pink, peach, and blue with golden highlights",,golden_hour,full,"Good sunset with vivid pastel colors and dramatic cloud formations stretching across the entire sky, enhanced by the rocky shoreline composition.",claude-sonnet-4-5,anthropic,2026-05-12T22:01:45.267924+00:00,,0
536,external,,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/external_images/flickr/23131105205.jpg,0.55,True,False,0.75,True,golden yellow and orange near horizon with dark blue-gray clouds above,,golden_hour,full,"Decent sunset with warm golden tones at the horizon and dramatic cloud formations, though colors are somewhat muted by the darker clouds overhead.",claude-sonnet-4-5,anthropic,2026-05-12T22:01:54.272167+00:00,,0
